"","ISO","date_sick_month","date_sick_year","count"
"3329",12,10,2003,42
"3330",12,11,2003,79
"3331",12,12,2003,28
"3332",13,1,2003,47
"3333",13,2,2003,37
"3334",13,3,2003,39
"3335",13,4,2003,74
"3336",13,5,2003,68
"3337",13,6,2003,100
"3338",13,7,2003,115
"3339",13,8,2003,139
"3340",13,9,2003,121
"3341",13,10,2003,88
"3342",13,11,2003,74
"3343",13,12,2003,24
"3344",14,1,2003,14
"3345",14,2,2003,32
"3346",14,3,2003,22
"3347",14,4,2003,29
"3348",14,5,2003,17
"3349",14,6,2003,36
"3350",14,7,2003,50
"3351",14,8,2003,52
"3352",14,9,2003,48
"3353",14,10,2003,58
"3354",14,11,2003,28
"3355",15,1,2003,18
"3356",15,2,2003,6
"3357",15,3,2003,4
"3358",15,4,2003,8
"3359",15,5,2003,11
"3360",15,6,2003,24
"3361",15,7,2003,24
"3362",15,8,2003,16
"3363",15,9,2003,16
"3364",15,10,2003,25
"3365",15,11,2003,27
"3366",15,12,2003,13
"3367",16,1,2003,39
"3368",16,2,2003,32
"3369",16,3,2003,19
"3370",16,4,2003,42
"3371",16,5,2003,70
"3372",16,6,2003,52
"3373",16,7,2003,57
"3374",16,8,2003,19
"3375",16,9,2003,30
"3376",16,10,2003,38
"3377",16,11,2003,9
"3378",16,12,2003,11
"3379",17,1,2003,3
"3380",17,2,2003,5
"3381",17,3,2003,12
"3382",17,4,2003,3
"3383",17,5,2003,6
"3384",17,6,2003,2
"3385",17,7,2003,12
"3386",17,8,2003,8
"3387",17,9,2003,12
"3388",17,10,2003,10
"3389",17,11,2003,19
"3390",17,12,2003,8
"3391",18,1,2003,9
"3392",18,2,2003,6
"3393",18,3,2003,9
"3394",18,4,2003,14
"3395",18,5,2003,14
"3396",18,6,2003,17
"3397",18,7,2003,20
"3398",18,8,2003,20
"3399",18,9,2003,21
"3400",18,10,2003,44
"3401",18,11,2003,44
"3402",18,12,2003,13
"3403",19,1,2003,6
"3404",19,2,2003,22
"3405",19,3,2003,26
"3406",19,4,2003,50
"3407",19,5,2003,21
"3408",19,6,2003,37
"3409",19,7,2003,60
"3410",19,8,2003,36
"3411",19,9,2003,33
"3412",19,10,2003,24
"3413",19,11,2003,13
"3414",19,12,2003,5
"3415",20,1,2003,70
"3416",20,2,2003,92
"3417",20,3,2003,102
"3418",20,4,2003,102
"3419",20,5,2003,135
"3420",20,6,2003,113
"3421",20,7,2003,95
"3422",20,8,2003,108
"3423",20,9,2003,62
"3424",20,10,2003,30
"3425",20,11,2003,13
"3426",20,12,2003,3
"3427",21,1,2003,36
"3428",21,2,2003,35
"3429",21,3,2003,38
"3430",21,4,2003,79
"3431",21,5,2003,122
"3432",21,6,2003,160
"3433",21,7,2003,130
"3434",21,8,2003,79
"3435",21,9,2003,54
"3436",21,10,2003,61
"3437",21,11,2003,38
"3438",21,12,2003,14
"3439",22,1,2003,16
"3440",22,2,2003,10
"3441",22,3,2003,18
"3442",22,4,2003,34
"3443",22,5,2003,65
"3444",22,6,2003,55
"3445",22,7,2003,47
"3446",22,8,2003,40
"3447",22,9,2003,30
"3448",22,10,2003,32
"3449",22,11,2003,21
"3450",22,12,2003,18
"3451",23,2,2003,1
"3452",23,3,2003,4
"3453",23,4,2003,2
"3454",23,5,2003,15
"3455",23,6,2003,19
"3456",23,7,2003,16
"3457",23,8,2003,8
"3458",23,9,2003,7
"3459",23,10,2003,3
"3460",23,11,2003,1
"3461",24,1,2003,58
"3462",24,2,2003,45
"3463",24,3,2003,53
"3464",24,4,2003,53
"3465",24,5,2003,76
"3466",24,6,2003,66
"3467",24,7,2003,67
"3468",24,8,2003,95
"3469",24,9,2003,40
"3470",24,10,2003,39
"3471",24,11,2003,39
"3472",24,12,2003,19
"3473",25,1,2003,9
"3474",25,2,2003,6
"3475",25,3,2003,10
"3476",25,4,2003,21
"3477",25,5,2003,32
"3478",25,6,2003,26
"3479",25,7,2003,31
"3480",25,8,2003,18
"3481",25,9,2003,2
"3482",25,10,2003,2
"3483",25,11,2003,1
"3484",26,1,2003,3
"3485",26,2,2003,3
"3486",26,3,2003,5
"3487",26,4,2003,12
"3488",26,5,2003,19
"3489",26,6,2003,11
"3490",26,7,2003,18
"3491",26,8,2003,11
"3492",26,9,2003,13
"3493",26,10,2003,5
"3494",26,11,2003,7
"3495",26,12,2003,1
"3496",27,1,2003,28
"3497",27,2,2003,30
"3498",27,3,2003,67
"3499",27,4,2003,67
"3500",27,5,2003,89
"3501",27,6,2003,64
"3502",27,7,2003,39
"3503",27,8,2003,44
"3504",27,9,2003,27
"3505",27,10,2003,12
"3506",27,11,2003,10
"3507",27,12,2003,1
"3508",30,1,2003,85
"3509",30,2,2003,58
"3510",30,3,2003,64
"3511",30,4,2003,98
"3512",30,5,2003,141
"3513",30,6,2003,217
"3514",30,7,2003,218
"3515",30,8,2003,187
"3516",30,9,2003,94
"3517",30,10,2003,79
"3518",30,11,2003,74
"3519",30,12,2003,15
"3520",31,1,2003,53
"3521",31,2,2003,59
"3522",31,3,2003,107
"3523",31,4,2003,124
"3524",31,5,2003,126
"3525",31,6,2003,177
"3526",31,7,2003,151
"3527",31,8,2003,111
"3528",31,9,2003,108
"3529",31,10,2003,113
"3530",31,11,2003,79
"3531",31,12,2003,14
"3532",32,1,2003,19
"3533",32,2,2003,35
"3534",32,3,2003,33
"3535",32,4,2003,79
"3536",32,5,2003,180
"3537",32,6,2003,209
"3538",32,7,2003,158
"3539",32,8,2003,125
"3540",32,9,2003,94
"3541",32,10,2003,71
"3542",32,11,2003,38
"3543",32,12,2003,11
"3544",33,1,2003,29
"3545",33,2,2003,38
"3546",33,3,2003,65
"3547",33,4,2003,121
"3548",33,5,2003,241
"3549",33,6,2003,235
"3550",33,7,2003,253
"3551",33,8,2003,98
"3552",33,9,2003,43
"3553",33,10,2003,17
"3554",33,11,2003,10
"3555",33,12,2003,11
"3556",34,1,2003,51
"3557",34,2,2003,90
"3558",34,3,2003,233
"3559",34,4,2003,251
"3560",34,5,2003,480
"3561",34,6,2003,573
"3562",34,7,2003,320
"3563",34,8,2003,197
"3564",34,9,2003,74
"3565",34,10,2003,34
"3566",34,11,2003,17
"3567",34,12,2003,13
"3568",35,1,2003,13
"3569",35,2,2003,22
"3570",35,3,2003,27
"3571",35,4,2003,32
"3572",35,5,2003,60
"3573",35,6,2003,34
"3574",35,7,2003,42
"3575",35,8,2003,26
"3576",35,9,2003,4
"3577",35,10,2003,3
"3578",35,11,2003,1
"3579",35,12,2003,2
"3580",36,1,2003,24
"3581",36,2,2003,28
"3582",36,3,2003,25
"3583",36,4,2003,37
"3584",36,5,2003,50
"3585",36,6,2003,77
"3586",36,7,2003,62
"3587",36,8,2003,49
"3588",36,9,2003,28
"3589",36,10,2003,20
"3590",36,11,2003,10
"3591",36,12,2003,4
"3592",37,1,2003,6
"3593",37,2,2003,3
"3594",37,3,2003,22
"3595",37,4,2003,45
"3596",37,5,2003,63
"3597",37,6,2003,116
"3598",37,7,2003,58
"3599",37,8,2003,18
"3600",37,9,2003,22
"3601",37,10,2003,12
"3602",37,11,2003,1
"3603",37,12,2003,5
"3604",39,1,2003,7
"3605",39,2,2003,9
"3606",39,3,2003,7
"3607",39,4,2003,11
"3608",39,5,2003,27
"3609",39,6,2003,15
"3610",39,7,2003,10
"3611",39,8,2003,6
"3612",39,9,2003,3
"3613",39,10,2003,2
"3614",39,11,2003,2
"3615",39,12,2003,2
"3616",40,1,2003,61
"3617",40,2,2003,35
"3618",40,3,2003,34
"3619",40,4,2003,52
"3620",40,5,2003,74
"3621",40,6,2003,83
"3622",40,7,2003,79
"3623",40,8,2003,90
"3624",40,9,2003,55
"3625",40,10,2003,40
"3626",40,11,2003,25
"3627",40,12,2003,10
"3628",41,1,2003,30
"3629",41,2,2003,25
"3630",41,3,2003,29
"3631",41,4,2003,45
"3632",41,5,2003,72
"3633",41,6,2003,61
"3634",41,7,2003,98
"3635",41,8,2003,46
"3636",41,9,2003,15
"3637",41,10,2003,23
"3638",41,11,2003,11
"3639",42,1,2003,5
"3640",42,2,2003,3
"3641",42,3,2003,3
"3642",42,4,2003,16
"3643",42,5,2003,27
"3644",42,6,2003,35
"3645",42,7,2003,36
"3646",42,8,2003,12
"3647",42,9,2003,7
"3648",42,10,2003,2
"3649",42,11,2003,2
"3650",42,12,2003,1
"3651",43,1,2003,4
"3652",43,2,2003,10
"3653",43,3,2003,5
"3654",43,4,2003,9
"3655",43,5,2003,39
"3656",43,6,2003,29
"3657",43,7,2003,43
"3658",43,8,2003,35
"3659",43,9,2003,23
"3660",43,10,2003,19
"3661",43,11,2003,35
"3662",43,12,2003,2
"3663",44,1,2003,22
"3664",44,2,2003,16
"3665",44,3,2003,53
"3666",44,4,2003,38
"3667",44,5,2003,53
"3668",44,6,2003,63
"3669",44,7,2003,31
"3670",44,8,2003,31
"3671",44,9,2003,29
"3672",44,10,2003,19
"3673",44,11,2003,3
"3674",44,12,2003,1
"3675",45,1,2003,64
"3676",45,2,2003,28
"3677",45,3,2003,45
"3678",45,4,2003,56
"3679",45,5,2003,87
"3680",45,6,2003,140
"3681",45,7,2003,164
"3682",45,8,2003,101
"3683",45,9,2003,82
"3684",45,10,2003,72
"3685",45,11,2003,37
"3686",45,12,2003,26
"3687",46,1,2003,27
"3688",46,2,2003,28
"3689",46,3,2003,25
"3690",46,4,2003,7
"3691",46,5,2003,20
"3692",46,6,2003,32
"3693",46,7,2003,31
"3694",46,8,2003,30
"3695",46,9,2003,12
"3696",46,10,2003,15
"3697",46,11,2003,7
"3698",46,12,2003,4
"3699",47,1,2003,9
"3700",47,2,2003,6
"3701",47,3,2003,19
"3702",47,4,2003,40
"3703",47,5,2003,40
"3704",47,6,2003,86
"3705",47,7,2003,95
"3706",47,8,2003,37
"3707",47,9,2003,27
"3708",47,10,2003,14
"3709",47,11,2003,9
"3710",47,12,2003,3
"3711",48,1,2003,2
"3712",48,2,2003,6
"3713",48,3,2003,15
"3714",48,4,2003,45
"3715",48,5,2003,84
"3716",48,6,2003,113
"3717",48,7,2003,113
"3718",48,8,2003,86
"3719",48,9,2003,55
"3720",48,10,2003,33
"3721",48,11,2003,8
"3722",48,12,2003,4
"3723",49,1,2003,2
"3724",49,2,2003,2
"3725",49,3,2003,3
"3726",49,4,2003,41
"3727",49,5,2003,21
"3728",49,6,2003,25
"3729",49,7,2003,21
"3730",49,8,2003,14
"3731",49,9,2003,17
"3732",49,10,2003,14
"3733",49,11,2003,10
"3734",49,12,2003,1
"3735",50,1,2003,4
"3736",50,2,2003,8
"3737",50,3,2003,10
"3738",50,4,2003,19
"3739",50,5,2003,85
"3740",50,6,2003,260
"3741",50,7,2003,294
"3742",50,8,2003,251
"3743",50,9,2003,121
"3744",50,10,2003,94
"3745",50,11,2003,38
"3746",50,12,2003,9
"3747",51,1,2003,5
"3748",51,2,2003,4
"3749",51,3,2003,4
"3750",51,5,2003,6
"3751",51,6,2003,22
"3752",51,7,2003,39
"3753",51,8,2003,42
"3754",51,9,2003,10
"3755",51,10,2003,11
"3756",51,11,2003,13
"3757",51,12,2003,7
"3758",52,1,2003,6
"3759",52,2,2003,9
"3760",52,3,2003,6
"3761",52,4,2003,21
"3762",52,5,2003,31
"3763",52,6,2003,58
"3764",52,7,2003,113
"3765",52,8,2003,67
"3766",52,9,2003,46
"3767",52,10,2003,26
"3768",52,11,2003,17
"3769",52,12,2003,5
"3770",53,1,2003,9
"3771",53,2,2003,14
"3772",53,3,2003,15
"3773",53,4,2003,16
"3774",53,5,2003,33
"3775",53,6,2003,58
"3776",53,7,2003,61
"3777",53,8,2003,60
"3778",53,9,2003,28
"3779",53,10,2003,13
"3780",53,11,2003,9
"3781",53,12,2003,4
"3782",54,1,2003,6
"3783",54,2,2003,6
"3784",54,3,2003,4
"3785",54,4,2003,9
"3786",54,5,2003,27
"3787",54,6,2003,44
"3788",54,7,2003,32
"3789",54,8,2003,25
"3790",54,9,2003,8
"3791",54,10,2003,4
"3792",54,11,2003,3
"3793",55,1,2003,1
"3794",55,3,2003,2
"3795",55,5,2003,14
"3796",55,6,2003,30
"3797",55,7,2003,24
"3798",55,8,2003,19
"3799",55,9,2003,2
"3800",55,10,2003,2
"3801",56,1,2003,2
"3802",56,2,2003,1
"3803",56,3,2003,3
"3804",56,4,2003,3
"3805",56,5,2003,20
"3806",56,6,2003,59
"3807",56,7,2003,35
"3808",56,8,2003,24
"3809",56,9,2003,10
"3810",56,10,2003,1
"3811",56,11,2003,1
"3812",57,2,2003,1
"3813",57,3,2003,3
"3814",57,4,2003,3
"3815",57,5,2003,28
"3816",57,6,2003,42
"3817",57,7,2003,100
"3818",57,8,2003,50
"3819",57,9,2003,21
"3820",57,10,2003,9
"3821",57,11,2003,6
"3822",57,12,2003,2
"3823",58,1,2003,1
"3824",58,4,2003,1
"3825",58,5,2003,4
"3826",58,6,2003,4
"3827",58,7,2003,6
"3828",58,8,2003,6
"3829",58,9,2003,7
"3830",58,10,2003,2
"3831",58,11,2003,4
"3832",58,12,2003,1
"3833",60,1,2003,70
"3834",60,2,2003,72
"3835",60,3,2003,89
"3836",60,4,2003,90
"3837",60,5,2003,92
"3838",60,6,2003,142
"3839",60,7,2003,217
"3840",60,8,2003,195
"3841",60,9,2003,159
"3842",60,10,2003,124
"3843",60,11,2003,74
"3844",60,12,2003,25
"3845",61,1,2003,11
"3846",61,2,2003,5
"3847",61,3,2003,14
"3848",61,4,2003,18
"3849",61,5,2003,18
"3850",61,6,2003,14
"3851",61,7,2003,14
"3852",61,8,2003,24
"3853",61,9,2003,11
"3854",61,10,2003,18
"3855",61,11,2003,9
"3856",61,12,2003,2
"3857",62,1,2003,16
"3858",62,2,2003,25
"3859",62,3,2003,35
"3860",62,4,2003,51
"3861",62,5,2003,65
"3862",62,6,2003,77
"3863",62,7,2003,78
"3864",62,8,2003,62
"3865",62,9,2003,64
"3866",62,10,2003,52
"3867",62,11,2003,35
"3868",62,12,2003,4
"3869",63,1,2003,2
"3870",63,2,2003,4
"3871",63,3,2003,2
"3872",63,4,2003,7
"3873",63,5,2003,12
"3874",63,6,2003,32
"3875",63,7,2003,33
"3876",63,8,2003,30
"3877",63,9,2003,29
"3878",63,10,2003,13
"3879",63,11,2003,9
"3880",63,12,2003,1
"3881",64,1,2003,11
"3882",64,2,2003,8
"3883",64,3,2003,14
"3884",64,4,2003,17
"3885",64,5,2003,21
"3886",64,6,2003,27
"3887",64,7,2003,42
"3888",64,8,2003,36
"3889",64,9,2003,31
"3890",64,10,2003,24
"3891",64,11,2003,11
"3892",64,12,2003,9
"3893",65,1,2003,34
"3894",65,2,2003,18
"3895",65,3,2003,33
"3896",65,4,2003,51
"3897",65,5,2003,43
"3898",65,6,2003,58
"3899",65,7,2003,66
"3900",65,8,2003,74
"3901",65,9,2003,96
"3902",65,10,2003,82
"3903",65,11,2003,54
"3904",65,12,2003,27
"3905",66,1,2003,60
"3906",66,2,2003,34
"3907",66,3,2003,87
"3908",66,4,2003,75
"3909",66,5,2003,30
"3910",66,6,2003,69
"3911",66,7,2003,65
"3912",66,8,2003,76
"3913",66,9,2003,59
"3914",66,10,2003,107
"3915",66,11,2003,76
"3916",66,12,2003,29
"3917",67,1,2003,13
"3918",67,2,2003,10
"3919",67,3,2003,21
"3920",67,4,2003,26
"3921",67,5,2003,64
"3922",67,6,2003,86
"3923",67,7,2003,129
"3924",67,8,2003,75
"3925",67,9,2003,24
"3926",67,10,2003,25
"3927",67,11,2003,26
"3928",67,12,2003,8
"3929",70,1,2003,61
"3930",70,2,2003,66
"3931",70,3,2003,51
"3932",70,4,2003,53
"3933",70,5,2003,53
"3934",70,6,2003,78
"3935",70,7,2003,79
"3936",70,8,2003,109
"3937",70,9,2003,116
"3938",70,10,2003,69
"3939",70,11,2003,56
"3940",70,12,2003,25
"3941",71,1,2003,34
"3942",71,2,2003,30
"3943",71,3,2003,41
"3944",71,4,2003,32
"3945",71,5,2003,28
"3946",71,6,2003,57
"3947",71,7,2003,47
"3948",71,8,2003,52
"3949",71,9,2003,53
"3950",71,10,2003,60
"3951",71,11,2003,56
"3952",71,12,2003,22
"3953",72,1,2003,51
"3954",72,2,2003,31
"3955",72,3,2003,52
"3956",72,4,2003,52
"3957",72,5,2003,26
"3958",72,6,2003,57
"3959",72,7,2003,39
"3960",72,8,2003,49
"3961",72,9,2003,39
"3962",72,10,2003,29
"3963",72,11,2003,35
"3964",72,12,2003,22
"3965",73,1,2003,118
"3966",73,2,2003,119
"3967",73,3,2003,109
"3968",73,4,2003,89
"3969",73,5,2003,46
"3970",73,6,2003,92
"3971",73,7,2003,107
"3972",73,8,2003,122
"3973",73,9,2003,112
"3974",73,10,2003,93
"3975",73,11,2003,122
"3976",73,12,2003,47
"3977",74,1,2003,66
"3978",74,2,2003,45
"3979",74,3,2003,45
"3980",74,4,2003,37
"3981",74,5,2003,10
"3982",74,6,2003,20
"3983",74,7,2003,35
"3984",74,8,2003,33
"3985",74,9,2003,46
"3986",74,10,2003,39
"3987",74,11,2003,53
"3988",74,12,2003,14
"3989",75,1,2003,4
"3990",75,2,2003,8
"3991",75,3,2003,14
"3992",75,4,2003,14
"3993",75,5,2003,11
"3994",75,6,2003,17
"3995",75,7,2003,15
"3996",75,8,2003,19
"3997",75,9,2003,10
"3998",75,10,2003,10
"3999",75,11,2003,30
"4000",75,12,2003,13
"4001",76,1,2003,13
"4002",76,2,2003,34
"4003",76,3,2003,46
"4004",76,4,2003,54
"4005",76,5,2003,60
"4006",76,6,2003,61
"4007",76,7,2003,59
"4008",76,8,2003,51
"4009",76,9,2003,26
"4010",76,10,2003,24
"4011",76,11,2003,35
"4012",76,12,2003,10
"4013",77,1,2003,32
"4014",77,2,2003,40
"4015",77,3,2003,51
"4016",77,4,2003,64
"4017",77,5,2003,64
"4018",77,6,2003,53
"4019",77,7,2003,61
"4020",77,8,2003,59
"4021",77,9,2003,41
"4022",77,10,2003,13
"4023",77,11,2003,19
"4024",77,12,2003,6
"4025",80,1,2003,110
"4026",80,2,2003,48
"4027",80,3,2003,58
"4028",80,4,2003,36
"4029",80,5,2003,61
"4030",80,6,2003,78
"4031",80,7,2003,85
"4032",80,8,2003,71
"4033",80,9,2003,32
"4034",80,10,2003,43
"4035",80,11,2003,38
"4036",80,12,2003,20
"4037",81,1,2003,16
"4038",81,2,2003,12
"4039",81,3,2003,4
"4040",81,4,2003,11
"4041",81,5,2003,9
"4042",81,6,2003,20
"4043",81,7,2003,14
"4044",81,8,2003,25
"4045",81,9,2003,19
"4046",81,10,2003,14
"4047",81,11,2003,10
"4048",81,12,2003,12
"4049",82,1,2003,7
"4050",82,2,2003,8
"4051",82,3,2003,5
"4052",82,4,2003,10
"4053",82,5,2003,11
"4054",82,6,2003,24
"4055",82,7,2003,12
"4056",82,8,2003,9
"4057",82,9,2003,6
"4058",82,10,2003,14
"4059",82,11,2003,7
"4060",82,12,2003,2
"4061",83,1,2003,28
"4062",83,2,2003,7
"4063",83,3,2003,11
"4064",83,4,2003,6
"4065",83,5,2003,16
"4066",83,6,2003,20
"4067",83,7,2003,13
"4068",83,8,2003,7
"4069",83,9,2003,15
"4070",83,10,2003,10
"4071",83,11,2003,5
"4072",83,12,2003,4
"4073",84,1,2003,117
"4074",84,2,2003,46
"4075",84,3,2003,62
"4076",84,4,2003,42
"4077",84,5,2003,53
"4078",84,6,2003,65
"4079",84,7,2003,50
"4080",84,8,2003,48
"4081",84,9,2003,18
"4082",84,10,2003,31
"4083",84,11,2003,25
"4084",84,12,2003,13
"4085",85,1,2003,8
"4086",85,2,2003,3
"4087",85,3,2003,6
"4088",85,4,2003,5
"4089",85,5,2003,11
"4090",85,6,2003,11
"4091",85,7,2003,13
"4092",85,8,2003,10
"4093",85,9,2003,3
"4094",85,10,2003,4
"4095",85,12,2003,2
"4096",86,1,2003,18
"4097",86,2,2003,11
"4098",86,3,2003,17
"4099",86,4,2003,16
"4100",86,5,2003,34
"4101",86,6,2003,46
"4102",86,7,2003,48
"4103",86,8,2003,34
"4104",86,9,2003,14
"4105",86,10,2003,33
"4106",86,11,2003,30
"4107",86,12,2003,5
"4108",90,1,2003,167
"4109",90,2,2003,112
"4110",90,3,2003,72
"4111",90,4,2003,54
"4112",90,5,2003,81
"4113",90,6,2003,147
"4114",90,7,2003,168
"4115",90,8,2003,153
"4116",90,9,2003,128
"4117",90,10,2003,118
"4118",90,11,2003,94
"4119",90,12,2003,53
"4120",91,1,2003,2
"4121",91,2,2003,4
"4122",91,3,2003,2
"4123",91,4,2003,2
"4124",91,5,2003,5
"4125",91,6,2003,16
"4126",91,7,2003,10
"4127",91,8,2003,7
"4128",91,9,2003,3
"4129",91,11,2003,5
"4130",92,1,2003,27
"4131",92,2,2003,14
"4132",92,3,2003,5
"4133",92,4,2003,5
"4134",92,5,2003,16
"4135",92,6,2003,23
"4136",92,7,2003,21
"4137",92,8,2003,19
"4138",92,9,2003,14
"4139",92,10,2003,12
"4140",92,11,2003,13
"4141",92,12,2003,5
"4142",93,1,2003,18
"4143",93,2,2003,20
"4144",93,3,2003,4
"4145",93,4,2003,5
"4146",93,5,2003,9
"4147",93,6,2003,24
"4148",93,7,2003,12
"4149",93,8,2003,16
"4150",93,9,2003,13
"4151",93,10,2003,12
"4152",93,11,2003,16
"4153",93,12,2003,8
"4154",94,1,2003,119
"4155",94,2,2003,57
"4156",94,3,2003,26
"4157",94,4,2003,17
"4158",94,5,2003,26
"4159",94,6,2003,61
"4160",94,7,2003,78
"4161",94,8,2003,58
"4162",94,9,2003,44
"4163",94,10,2003,24
"4164",94,11,2003,21
"4165",94,12,2003,7
"4166",95,1,2003,59
"4167",95,2,2003,22
"4168",95,3,2003,16
"4169",95,4,2003,8
"4170",95,5,2003,25
"4171",95,6,2003,40
"4172",95,7,2003,27
"4173",95,8,2003,38
"4174",95,9,2003,36
"4175",95,10,2003,22
"4176",95,11,2003,31
"4177",95,12,2003,21
"4178",96,1,2003,61
"4179",96,2,2003,42
"4180",96,3,2003,30
"4181",96,4,2003,19
"4182",96,5,2003,23
"4183",96,6,2003,33
"4184",96,7,2003,63
"4185",96,8,2003,121
"4186",96,9,2003,95
"4187",96,10,2003,62
"4188",96,11,2003,47
"4189",96,12,2003,35
"4190",10,1,2004,261
"4191",10,2,2004,161
"4192",10,3,2004,298
"4193",10,4,2004,161
"4194",10,5,2004,158
"4195",10,6,2004,224
"4196",10,7,2004,544
"4197",10,8,2004,586
"4198",10,9,2004,643
"4199",10,10,2004,534
"4200",10,11,2004,617
"4201",10,12,2004,329
"4202",11,1,2004,30
"4203",11,2,2004,38
"4204",11,3,2004,54
"4205",11,4,2004,36
"4206",11,5,2004,53
"4207",11,6,2004,40
"4208",11,7,2004,46
"4209",11,8,2004,126
"4210",11,9,2004,75
"4211",11,10,2004,98
"4212",11,11,2004,83
"4213",11,12,2004,21
"4214",12,1,2004,19
"4215",12,2,2004,12
"4216",12,3,2004,37
"4217",12,4,2004,33
"4218",12,5,2004,21
"4219",12,6,2004,23
"4220",12,7,2004,72
"4221",12,8,2004,91
"4222",12,9,2004,99
"4223",12,10,2004,70
"4224",12,11,2004,54
"4225",12,12,2004,47
"4226",13,1,2004,38
"4227",13,2,2004,35
"4228",13,3,2004,38
"4229",13,4,2004,22
"4230",13,5,2004,27
"4231",13,6,2004,39
"4232",13,7,2004,61
"4233",13,8,2004,51
"4234",13,9,2004,43
"4235",13,10,2004,41
"4236",13,11,2004,42
"4237",13,12,2004,16
"4238",14,1,2004,28
"4239",14,2,2004,22
"4240",14,3,2004,30
"4241",14,4,2004,18
"4242",14,5,2004,6
"4243",14,6,2004,25
"4244",14,7,2004,28
"4245",14,8,2004,36
"4246",14,9,2004,40
"4247",14,10,2004,77
"4248",14,11,2004,55
"4249",14,12,2004,19
"4250",15,1,2004,12
"4251",15,2,2004,11
"4252",15,3,2004,10
"4253",15,4,2004,9
"4254",15,5,2004,2
"4255",15,6,2004,4
"4256",15,7,2004,3
"4257",15,8,2004,10
"4258",15,9,2004,6
"4259",15,10,2004,10
"4260",15,11,2004,10
"4261",15,12,2004,3
"4262",16,1,2004,19
"4263",16,2,2004,17
"4264",16,3,2004,21
"4265",16,4,2004,19
"4266",16,5,2004,9
"4267",16,6,2004,23
"4268",16,7,2004,44
"4269",16,8,2004,71
"4270",16,9,2004,85
"4271",16,10,2004,81
"4272",16,11,2004,73
"4273",16,12,2004,32
"4274",17,1,2004,3
"4275",17,2,2004,1
"4276",17,3,2004,4
"4277",17,4,2004,3
"4278",17,5,2004,2
"4279",17,6,2004,5
"4280",17,7,2004,11
"4281",17,8,2004,17
"4282",17,9,2004,13
"4283",17,10,2004,12
"4284",17,11,2004,17
"4285",17,12,2004,6
"4286",18,1,2004,12
"4287",18,2,2004,6
"4288",18,3,2004,13
"4289",18,4,2004,13
"4290",18,5,2004,5
"4291",18,6,2004,11
"4292",18,7,2004,14
"4293",18,8,2004,19
"4294",18,9,2004,24
"4295",18,10,2004,24
"4296",18,11,2004,27
"4297",18,12,2004,12
"4298",19,1,2004,5
"4299",19,2,2004,8
"4300",19,3,2004,9
"4301",19,4,2004,9
"4302",19,5,2004,12
"4303",19,6,2004,37
"4304",19,7,2004,64
"4305",19,8,2004,69
"4306",19,9,2004,36
"4307",19,10,2004,41
"4308",19,11,2004,28
"4309",19,12,2004,19
"4310",20,1,2004,3
"4311",20,2,2004,13
"4312",20,3,2004,18
"4313",20,4,2004,7
"4314",20,5,2004,15
"4315",20,6,2004,31
"4316",20,7,2004,46
"4317",20,8,2004,18
"4318",20,9,2004,14
"4319",20,10,2004,10
"4320",20,11,2004,11
"4321",20,12,2004,4
"4322",21,1,2004,11
"4323",21,2,2004,17
"4324",21,3,2004,24
"4325",21,4,2004,37
"4326",21,5,2004,28
"4327",21,6,2004,70
"4328",21,7,2004,80
"4329",21,8,2004,49
"4330",21,9,2004,31
"4331",21,10,2004,40
"4332",21,11,2004,42
"4333",21,12,2004,41
"4334",22,1,2004,14
"4335",22,2,2004,6
"4336",22,3,2004,13
"4337",22,4,2004,25
"4338",22,5,2004,26
"4339",22,6,2004,43
"4340",22,7,2004,58
"4341",22,8,2004,47
"4342",22,9,2004,40
"4343",22,10,2004,22
"4344",22,11,2004,20
"4345",22,12,2004,5
"4346",23,2,2004,3
"4347",23,3,2004,10
"4348",23,4,2004,11
"4349",23,5,2004,9
"4350",23,6,2004,9
"4351",23,7,2004,15
"4352",23,8,2004,8
"4353",23,9,2004,5
"4354",23,10,2004,4
"4355",23,11,2004,3
"4356",24,1,2004,11
"4357",24,2,2004,13
"4358",24,3,2004,11
"4359",24,4,2004,22
"4360",24,5,2004,22
"4361",24,6,2004,63
"4362",24,7,2004,110
"4363",24,8,2004,97
"4364",24,9,2004,77
"4365",24,10,2004,51
"4366",24,11,2004,22
"4367",24,12,2004,7
"4368",25,1,2004,8
"4369",25,2,2004,3
"4370",25,3,2004,9
"4371",25,4,2004,10
"4372",25,5,2004,11
"4373",25,6,2004,33
"4374",25,7,2004,25
"4375",25,8,2004,28
"4376",25,9,2004,17
"4377",25,10,2004,17
"4378",25,11,2004,7
"4379",26,2,2004,7
"4380",26,3,2004,12
"4381",26,4,2004,6
"4382",26,5,2004,13
"4383",26,6,2004,10
"4384",26,7,2004,13
"4385",26,8,2004,15
"4386",26,9,2004,14
"4387",26,10,2004,9
"4388",26,11,2004,5
"4389",26,12,2004,3
"4390",27,1,2004,3
"4391",27,2,2004,5
"4392",27,3,2004,14
"4393",27,4,2004,11
"4394",27,5,2004,15
"4395",27,6,2004,35
"4396",27,7,2004,62
"4397",27,8,2004,39
"4398",27,9,2004,39
"4399",27,10,2004,10
"4400",27,11,2004,18
"4401",27,12,2004,1
"4402",30,1,2004,13
"4403",30,2,2004,8
